BankType,ChannelType,MonthYear,M_Value,MeasureName,TransType
Non-bank,Others,JAN 2012,0.9,value_b,e-Payments (Royal Decree)
Bank,Counter,FEB 2012,18.83,value_b,e-Payments (Royal Decree)
Bank,ATM,FEB 2012,327.85,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,FEB 2012,72.01,value_b,e-Payments (Royal Decree)
Bank,Internet,FEB 2012,1013.25,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,FEB 2012,27.06,value_b,e-Payments (Royal Decree)
Bank,Leased Line,FEB 2012,323.28,value_b,e-Payments (Royal Decree)
Bank,Telephone,FEB 2012,47.99,value_b,e-Payments (Royal Decree)
Bank,Others,FEB 2012,0.0,value_b,e-Payments (Royal Decree)
Non-bank,Counter,FEB 2012,3.38,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,FEB 2012,21.96,value_b,e-Payments (Royal Decree)
Non-bank,Internet,FEB 2012,1.31,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,FEB 2012,0.11,value_b,e-Payments (Royal Decree)
Non-bank,Others,FEB 2012,1.05,value_b,e-Payments (Royal Decree)
Bank,Counter,MAR 2012,19.36,value_b,e-Payments (Royal Decree)
Bank,ATM,MAR 2012,350.74,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,MAR 2012,76.26,value_b,e-Payments (Royal Decree)
Bank,Internet,MAR 2012,1126.15,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,MAR 2012,31.05,value_b,e-Payments (Royal Decree)
Bank,Leased Line,MAR 2012,374.2,value_b,e-Payments (Royal Decree)
Bank,Telephone,MAR 2012,52.54,value_b,e-Payments (Royal Decree)
Bank,Others,MAR 2012,0.01,value_b,e-Payments (Royal Decree)
Non-bank,Counter,MAR 2012,3.19,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,MAR 2012,25.67,value_b,e-Payments (Royal Decree)
Non-bank,Internet,MAR 2012,1.46,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,MAR 2012,0.13,value_b,e-Payments (Royal Decree)
Non-bank,Others,MAR 2012,0.95,value_b,e-Payments (Royal Decree)
Bank,Counter,APR 2012,17.84,value_b,e-Payments (Royal Decree)
Bank,ATM,APR 2012,311.15,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,APR 2012,67.14,value_b,e-Payments (Royal Decree)
Bank,Internet,APR 2012,994.09,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,APR 2012,29.11,value_b,e-Payments (Royal Decree)
Bank,Leased Line,APR 2012,325.68,value_b,e-Payments (Royal Decree)
Bank,Telephone,APR 2012,58.87,value_b,e-Payments (Royal Decree)
Bank,Others,APR 2012,0.01,value_b,e-Payments (Royal Decree)
Non-bank,Counter,APR 2012,2.22,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,APR 2012,24.53,value_b,e-Payments (Royal Decree)
Non-bank,Internet,APR 2012,1.34,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,APR 2012,0.13,value_b,e-Payments (Royal Decree)
Non-bank,Others,APR 2012,0.97,value_b,e-Payments (Royal Decree)
Bank,Counter,MAY 2012,20.06,value_b,e-Payments (Royal Decree)
Bank,ATM,MAY 2012,335.66,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,MAY 2012,71.25,value_b,e-Payments (Royal Decree)
Bank,Internet,MAY 2012,1200.2,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,MAY 2012,33.95,value_b,e-Payments (Royal Decree)
Bank,Leased Line,MAY 2012,429.99,value_b,e-Payments (Royal Decree)
Bank,Telephone,MAY 2012,69.07,value_b,e-Payments (Royal Decree)
Bank,Others,MAY 2012,0.01,value_b,e-Payments (Royal Decree)
Non-bank,Counter,MAY 2012,3.08,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,MAY 2012,25.02,value_b,e-Payments (Royal Decree)
Non-bank,Internet,MAY 2012,1.42,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,MAY 2012,0.14,value_b,e-Payments (Royal Decree)
Non-bank,Others,MAY 2012,1.09,value_b,e-Payments (Royal Decree)
Bank,Counter,JUN 2012,18.1,value_b,e-Payments (Royal Decree)
Bank,ATM,JUN 2012,326.49,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,JUN 2012,69.56,value_b,e-Payments (Royal Decree)
Bank,Internet,JUN 2012,1173.9,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,JUN 2012,34.72,value_b,e-Payments (Royal Decree)
Bank,Leased Line,JUN 2012,369.89,value_b,e-Payments (Royal Decree)
Bank,Telephone,JUN 2012,61.43,value_b,e-Payments (Royal Decree)
Bank,Others,JUN 2012,0.01,value_b,e-Payments (Royal Decree)
Non-bank,Counter,JUN 2012,3.08,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,JUN 2012,24.07,value_b,e-Payments (Royal Decree)
Non-bank,Internet,JUN 2012,1.38,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,JUN 2012,0.15,value_b,e-Payments (Royal Decree)
Non-bank,Others,JUN 2012,0.98,value_b,e-Payments (Royal Decree)
Bank,Counter,JUL 2012,19.65,value_b,e-Payments (Royal Decree)
Bank,ATM,JUL 2012,340.22,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,JUL 2012,73.02,value_b,e-Payments (Royal Decree)
Bank,Internet,JUL 2012,1189.43,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,JUL 2012,37.73,value_b,e-Payments (Royal Decree)
Bank,Leased Line,JUL 2012,408.75,value_b,e-Payments (Royal Decree)
Bank,Telephone,JUL 2012,51.63,value_b,e-Payments (Royal Decree)
Bank,Others,JUL 2012,0.02,value_b,e-Payments (Royal Decree)
Non-bank,Counter,JUL 2012,3.12,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,JUL 2012,26.15,value_b,e-Payments (Royal Decree)
Non-bank,Internet,JUL 2012,1.46,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,JUL 2012,0.16,value_b,e-Payments (Royal Decree)
Non-bank,Others,JUL 2012,1.06,value_b,e-Payments (Royal Decree)
Bank,Counter,AUG 2012,18.86,value_b,e-Payments (Royal Decree)
Bank,ATM,AUG 2012,336.77,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,AUG 2012,71.3,value_b,e-Payments (Royal Decree)
Bank,Internet,AUG 2012,1212.47,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,AUG 2012,39.74,value_b,e-Payments (Royal Decree)
Bank,Leased Line,AUG 2012,365.74,value_b,e-Payments (Royal Decree)
Bank,Telephone,AUG 2012,48.57,value_b,e-Payments (Royal Decree)
Bank,Others,AUG 2012,0.01,value_b,e-Payments (Royal Decree)
Non-bank,Counter,AUG 2012,2.97,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,AUG 2012,25.57,value_b,e-Payments (Royal Decree)
Non-bank,Internet,AUG 2012,1.45,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,AUG 2012,0.16,value_b,e-Payments (Royal Decree)
Non-bank,Others,AUG 2012,1.16,value_b,e-Payments (Royal Decree)
Bank,Counter,SEP 2012,17.48,value_b,e-Payments (Royal Decree)
Bank,ATM,SEP 2012,333.15,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,SEP 2012,69.77,value_b,e-Payments (Royal Decree)
Bank,Internet,SEP 2012,1120.58,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,SEP 2012,41.24,value_b,e-Payments (Royal Decree)
Bank,Leased Line,SEP 2012,362.58,value_b,e-Payments (Royal Decree)
Bank,Telephone,SEP 2012,45.59,value_b,e-Payments (Royal Decree)
Bank,Others,SEP 2012,0.02,value_b,e-Payments (Royal Decree)
Non-bank,Counter,SEP 2012,2.85,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,SEP 2012,23.91,value_b,e-Payments (Royal Decree)
Non-bank,Internet,SEP 2012,1.41,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,SEP 2012,0.17,value_b,e-Payments (Royal Decree)
Non-bank,Others,SEP 2012,1.1,value_b,e-Payments (Royal Decree)
Bank,Counter,OCT 2012,20.29,value_b,e-Payments (Royal Decree)
Bank,ATM,OCT 2012,352.14,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,OCT 2012,77.56,value_b,e-Payments (Royal Decree)
Bank,Internet,OCT 2012,1173.22,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,OCT 2012,45.61,value_b,e-Payments (Royal Decree)
Bank,Leased Line,OCT 2012,354.38,value_b,e-Payments (Royal Decree)
Bank,Telephone,OCT 2012,49.53,value_b,e-Payments (Royal Decree)
Bank,Others,OCT 2012,0.03,value_b,e-Payments (Royal Decree)
Non-bank,Counter,OCT 2012,2.81,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,OCT 2012,27.34,value_b,e-Payments (Royal Decree)
Non-bank,Internet,OCT 2012,1.73,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,OCT 2012,0.18,value_b,e-Payments (Royal Decree)
Non-bank,Others,OCT 2012,1.41,value_b,e-Payments (Royal Decree)
Bank,Counter,NOV 2012,19.43,value_b,e-Payments (Royal Decree)
Bank,ATM,NOV 2012,349.57,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,NOV 2012,78.95,value_b,e-Payments (Royal Decree)
Bank,Internet,NOV 2012,1129.27,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,NOV 2012,46.51,value_b,e-Payments (Royal Decree)
Bank,Leased Line,NOV 2012,357.42,value_b,e-Payments (Royal Decree)
Bank,Telephone,NOV 2012,46.36,value_b,e-Payments (Royal Decree)
Bank,Others,NOV 2012,0.02,value_b,e-Payments (Royal Decree)
Non-bank,Counter,NOV 2012,2.82,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,NOV 2012,28.9,value_b,e-Payments (Royal Decree)
Non-bank,Internet,NOV 2012,1.57,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,NOV 2012,0.19,value_b,e-Payments (Royal Decree)
Non-bank,Others,NOV 2012,1.44,value_b,e-Payments (Royal Decree)
Bank,Counter,DEC 2012,19.13,value_b,e-Payments (Royal Decree)
Bank,ATM,DEC 2012,368.92,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,DEC 2012,96.64,value_b,e-Payments (Royal Decree)
Bank,Internet,DEC 2012,1167.19,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,DEC 2012,48.98,value_b,e-Payments (Royal Decree)
Bank,Leased Line,DEC 2012,335.14,value_b,e-Payments (Royal Decree)
Bank,Telephone,DEC 2012,46.91,value_b,e-Payments (Royal Decree)
Bank,Others,DEC 2012,0.0,value_b,e-Payments (Royal Decree)
Non-bank,Counter,DEC 2012,2.76,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,DEC 2012,36.13,value_b,e-Payments (Royal Decree)
Non-bank,Internet,DEC 2012,1.6,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,DEC 2012,0.2,value_b,e-Payments (Royal Decree)
Non-bank,Others,DEC 2012,2.18,value_b,e-Payments (Royal Decree)
Bank,Counter,JAN 2013,20.75,value_b,e-Payments (Royal Decree)
Bank,ATM,JAN 2013,366.02,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,JAN 2013,87.67,value_b,e-Payments (Royal Decree)
Bank,Internet,JAN 2013,1245.75,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,JAN 2013,50.62,value_b,e-Payments (Royal Decree)
Bank,Leased Line,JAN 2013,538.43,value_b,e-Payments (Royal Decree)
Bank,Telephone,JAN 2013,47.67,value_b,e-Payments (Royal Decree)
Bank,Others,JAN 2013,0.0,value_b,e-Payments (Royal Decree)
Non-bank,Counter,JAN 2013,2.84,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,JAN 2013,28.78,value_b,e-Payments (Royal Decree)
Non-bank,Internet,JAN 2013,1.88,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,JAN 2013,0.21,value_b,e-Payments (Royal Decree)
Non-bank,Others,JAN 2013,1.1,value_b,e-Payments (Royal Decree)
Bank,Counter,FEB 2013,17.86,value_b,e-Payments (Royal Decree)
Bank,ATM,FEB 2013,342.42,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,FEB 2013,79.39,value_b,e-Payments (Royal Decree)
Bank,Internet,FEB 2013,1292.63,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,FEB 2013,49.16,value_b,e-Payments (Royal Decree)
Bank,Leased Line,FEB 2013,538.91,value_b,e-Payments (Royal Decree)
Bank,Telephone,FEB 2013,43.11,value_b,e-Payments (Royal Decree)
Bank,Others,FEB 2013,0.0,value_b,e-Payments (Royal Decree)
Non-bank,Counter,FEB 2013,3.05,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,FEB 2013,26.52,value_b,e-Payments (Royal Decree)
Non-bank,Internet,FEB 2013,1.74,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,FEB 2013,0.2,value_b,e-Payments (Royal Decree)
Non-bank,Others,FEB 2013,2.61,value_b,e-Payments (Royal Decree)
Bank,Counter,MAR 2013,18.43,value_b,e-Payments (Royal Decree)
Bank,ATM,MAR 2013,372.89,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,MAR 2013,84.0,value_b,e-Payments (Royal Decree)
Bank,Internet,MAR 2013,1342.19,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,MAR 2013,56.35,value_b,e-Payments (Royal Decree)
Bank,Leased Line,MAR 2013,703.01,value_b,e-Payments (Royal Decree)
Bank,Telephone,MAR 2013,46.73,value_b,e-Payments (Royal Decree)
Bank,Others,MAR 2013,0.0,value_b,e-Payments (Royal Decree)
Non-bank,Counter,MAR 2013,2.99,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,MAR 2013,31.36,value_b,e-Payments (Royal Decree)
Non-bank,Internet,MAR 2013,1.91,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,MAR 2013,0.23,value_b,e-Payments (Royal Decree)
Non-bank,Others,MAR 2013,1.14,value_b,e-Payments (Royal Decree)
Bank,Counter,APR 2013,17.85,value_b,e-Payments (Royal Decree)
Bank,ATM,APR 2013,337.72,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,APR 2013,81.49,value_b,e-Payments (Royal Decree)
Bank,Internet,APR 2013,1666.99,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,APR 2013,52.77,value_b,e-Payments (Royal Decree)
Bank,Leased Line,APR 2013,606.01,value_b,e-Payments (Royal Decree)
Bank,Telephone,APR 2013,45.2,value_b,e-Payments (Royal Decree)
Bank,Others,APR 2013,0.0,value_b,e-Payments (Royal Decree)
Non-bank,Counter,APR 2013,2.21,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,APR 2013,30.06,value_b,e-Payments (Royal Decree)
Non-bank,Internet,APR 2013,1.61,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,APR 2013,0.21,value_b,e-Payments (Royal Decree)
Non-bank,Others,APR 2013,1.05,value_b,e-Payments (Royal Decree)
Bank,Counter,MAY 2013,17.75,value_b,e-Payments (Royal Decree)
Bank,ATM,MAY 2013,363.75,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,MAY 2013,81.33,value_b,e-Payments (Royal Decree)
Bank,Internet,MAY 2013,1681.26,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,MAY 2013,59.03,value_b,e-Payments (Royal Decree)
Bank,Leased Line,MAY 2013,610.54,value_b,e-Payments (Royal Decree)
Bank,Telephone,MAY 2013,46.75,value_b,e-Payments (Royal Decree)
Bank,Others,MAY 2013,0.0,value_b,e-Payments (Royal Decree)
Non-bank,Counter,MAY 2013,2.63,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,MAY 2013,30.16,value_b,e-Payments (Royal Decree)
Non-bank,Internet,MAY 2013,1.7,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,MAY 2013,0.22,value_b,e-Payments (Royal Decree)
Non-bank,Others,MAY 2013,1.0,value_b,e-Payments (Royal Decree)
Bank,Counter,JUN 2013,15.6,value_b,e-Payments (Royal Decree)
Bank,ATM,JUN 2013,350.99,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,JUN 2013,80.37,value_b,e-Payments (Royal Decree)
Bank,Internet,JUN 2013,1741.79,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,JUN 2013,58.6,value_b,e-Payments (Royal Decree)
Bank,Leased Line,JUN 2013,596.93,value_b,e-Payments (Royal Decree)
Bank,Telephone,JUN 2013,45.6,value_b,e-Payments (Royal Decree)
Bank,Others,JUN 2013,0.0,value_b,e-Payments (Royal Decree)
Non-bank,Counter,JUN 2013,2.6,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,JUN 2013,28.53,value_b,e-Payments (Royal Decree)
Non-bank,Internet,JUN 2013,1.67,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,JUN 2013,0.22,value_b,e-Payments (Royal Decree)
Non-bank,Others,JUN 2013,1.25,value_b,e-Payments (Royal Decree)
Bank,Counter,JUL 2013,16.89,value_b,e-Payments (Royal Decree)
Bank,ATM,JUL 2013,360.53,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,JUL 2013,83.9,value_b,e-Payments (Royal Decree)
Bank,Internet,JUL 2013,1787.64,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,JUL 2013,62.07,value_b,e-Payments (Royal Decree)
Bank,Leased Line,JUL 2013,599.79,value_b,e-Payments (Royal Decree)
Bank,Telephone,JUL 2013,46.19,value_b,e-Payments (Royal Decree)
Bank,Others,JUL 2013,0.0,value_b,e-Payments (Royal Decree)
Non-bank,Counter,JUL 2013,2.76,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,JUL 2013,29.79,value_b,e-Payments (Royal Decree)
Non-bank,Internet,JUL 2013,1.85,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,JUL 2013,0.23,value_b,e-Payments (Royal Decree)
Non-bank,Others,JUL 2013,1.0,value_b,e-Payments (Royal Decree)
Bank,Counter,AUG 2013,15.43,value_b,e-Payments (Royal Decree)
Bank,ATM,AUG 2013,361.02,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,AUG 2013,85.1,value_b,e-Payments (Royal Decree)
Bank,Internet,AUG 2013,1749.19,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,AUG 2013,66.26,value_b,e-Payments (Royal Decree)
Bank,Leased Line,AUG 2013,565.82,value_b,e-Payments (Royal Decree)
Bank,Telephone,AUG 2013,44.06,value_b,e-Payments (Royal Decree)
Bank,Others,AUG 2013,0.0,value_b,e-Payments (Royal Decree)
Non-bank,Counter,AUG 2013,2.57,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,AUG 2013,30.97,value_b,e-Payments (Royal Decree)
Non-bank,Internet,AUG 2013,2.04,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,AUG 2013,0.23,value_b,e-Payments (Royal Decree)
Non-bank,Others,AUG 2013,1.08,value_b,e-Payments (Royal Decree)
Bank,Counter,SEP 2013,15.38,value_b,e-Payments (Royal Decree)
Bank,ATM,SEP 2013,360.07,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,SEP 2013,81.84,value_b,e-Payments (Royal Decree)
Bank,Internet,SEP 2013,1978.45,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,SEP 2013,67.9,value_b,e-Payments (Royal Decree)
Bank,Leased Line,SEP 2013,617.97,value_b,e-Payments (Royal Decree)
Bank,Telephone,SEP 2013,43.71,value_b,e-Payments (Royal Decree)
Bank,Others,SEP 2013,0.0,value_b,e-Payments (Royal Decree)
Non-bank,Counter,SEP 2013,2.59,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,SEP 2013,30.7,value_b,e-Payments (Royal Decree)
Non-bank,Internet,SEP 2013,2.22,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,SEP 2013,0.22,value_b,e-Payments (Royal Decree)
Non-bank,Others,SEP 2013,1.04,value_b,e-Payments (Royal Decree)
Bank,Counter,OCT 2013,15.87,value_b,e-Payments (Royal Decree)
Bank,ATM,OCT 2013,368.95,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,OCT 2013,84.87,value_b,e-Payments (Royal Decree)
Bank,Internet,OCT 2013,1726.23,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,OCT 2013,74.91,value_b,e-Payments (Royal Decree)
Bank,Leased Line,OCT 2013,502.46,value_b,e-Payments (Royal Decree)
Bank,Telephone,OCT 2013,45.35,value_b,e-Payments (Royal Decree)
Bank,Others,OCT 2013,0.0,value_b,e-Payments (Royal Decree)
Non-bank,Counter,OCT 2013,2.27,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,OCT 2013,30.14,value_b,e-Payments (Royal Decree)
Non-bank,Internet,OCT 2013,2.44,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,OCT 2013,0.23,value_b,e-Payments (Royal Decree)
Non-bank,Others,OCT 2013,1.13,value_b,e-Payments (Royal Decree)
Bank,Counter,NOV 2013,15.01,value_b,e-Payments (Royal Decree)
Bank,ATM,NOV 2013,359.89,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,NOV 2013,86.87,value_b,e-Payments (Royal Decree)
Bank,Internet,NOV 2013,1652.62,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,NOV 2013,74.54,value_b,e-Payments (Royal Decree)
Bank,Leased Line,NOV 2013,494.69,value_b,e-Payments (Royal Decree)
Bank,Telephone,NOV 2013,43.66,value_b,e-Payments (Royal Decree)
Bank,Others,NOV 2013,0.0,value_b,e-Payments (Royal Decree)
Non-bank,Counter,NOV 2013,2.39,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,NOV 2013,31.23,value_b,e-Payments (Royal Decree)
Non-bank,Internet,NOV 2013,2.66,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,NOV 2013,0.23,value_b,e-Payments (Royal Decree)
Non-bank,Others,NOV 2013,1.37,value_b,e-Payments (Royal Decree)
Bank,Counter,DEC 2013,15.0,value_b,e-Payments (Royal Decree)
Bank,ATM,DEC 2013,381.61,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,DEC 2013,101.81,value_b,e-Payments (Royal Decree)
Bank,Internet,DEC 2013,1739.83,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,DEC 2013,79.34,value_b,e-Payments (Royal Decree)
Bank,Leased Line,DEC 2013,478.18,value_b,e-Payments (Royal Decree)
Bank,Telephone,DEC 2013,82.2,value_b,e-Payments (Royal Decree)
Bank,Others,DEC 2013,0.0,value_b,e-Payments (Royal Decree)
Non-bank,Counter,DEC 2013,2.38,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,DEC 2013,38.49,value_b,e-Payments (Royal Decree)
Non-bank,Internet,DEC 2013,2.58,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,DEC 2013,0.24,value_b,e-Payments (Royal Decree)
Non-bank,Others,DEC 2013,2.14,value_b,e-Payments (Royal Decree)
Bank,Counter,JAN 2014,17.61,value_b,e-Payments (Royal Decree)
Bank,ATM,JAN 2014,376.39,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,JAN 2014,91.51,value_b,e-Payments (Royal Decree)
Bank,Internet,JAN 2014,1830.71,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,JAN 2014,84.13,value_b,e-Payments (Royal Decree)
Bank,Leased Line,JAN 2014,525.25,value_b,e-Payments (Royal Decree)
Bank,Telephone,JAN 2014,44.09,value_b,e-Payments (Royal Decree)
Bank,Others,JAN 2014,0.0,value_b,e-Payments (Royal Decree)
Non-bank,Counter,JAN 2014,2.46,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,JAN 2014,28.87,value_b,e-Payments (Royal Decree)
Non-bank,Internet,JAN 2014,2.64,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,JAN 2014,0.25,value_b,e-Payments (Royal Decree)
Non-bank,Others,JAN 2014,0.96,value_b,e-Payments (Royal Decree)
Bank,Counter,FEB 2014,15.04,value_b,e-Payments (Royal Decree)
Bank,ATM,FEB 2014,356.59,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,FEB 2014,82.22,value_b,e-Payments (Royal Decree)
Bank,Internet,FEB 2014,1648.71,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,FEB 2014,86.99,value_b,e-Payments (Royal Decree)
Bank,Leased Line,FEB 2014,469.64,value_b,e-Payments (Royal Decree)
Bank,Telephone,FEB 2014,40.03,value_b,e-Payments (Royal Decree)
Bank,Others,FEB 2014,0.0,value_b,e-Payments (Royal Decree)
Non-bank,Counter,FEB 2014,2.62,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,FEB 2014,28.33,value_b,e-Payments (Royal Decree)
Non-bank,Internet,FEB 2014,2.56,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,FEB 2014,0.23,value_b,e-Payments (Royal Decree)
Non-bank,Others,FEB 2014,0.98,value_b,e-Payments (Royal Decree)
Bank,Counter,MAR 2014,16.25,value_b,e-Payments (Royal Decree)
Bank,ATM,MAR 2014,393.51,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,MAR 2014,92.4,value_b,e-Payments (Royal Decree)
Bank,Internet,MAR 2014,1875.11,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,MAR 2014,101.68,value_b,e-Payments (Royal Decree)
Bank,Leased Line,MAR 2014,583.78,value_b,e-Payments (Royal Decree)
Bank,Telephone,MAR 2014,44.02,value_b,e-Payments (Royal Decree)
Bank,Others,MAR 2014,0.0,value_b,e-Payments (Royal Decree)
Non-bank,Counter,MAR 2014,2.65,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,MAR 2014,32.11,value_b,e-Payments (Royal Decree)
Non-bank,Internet,MAR 2014,3.07,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,MAR 2014,0.26,value_b,e-Payments (Royal Decree)
Non-bank,Others,MAR 2014,1.15,value_b,e-Payments (Royal Decree)
Bank,Counter,APR 2014,14.83,value_b,e-Payments (Royal Decree)
Bank,ATM,APR 2014,353.11,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,APR 2014,87.3,value_b,e-Payments (Royal Decree)
Bank,Internet,APR 2014,1716.16,value_b,e-Payments (Royal Decree)
