PaymentType,SystemType,ChannelType,MonthYear,M_Value,MeasureName,TransType
e-Payments,Payment cards,Credit card,JAN 2020,163.0,value_b,Transactions processed
e-Payments,e-Money,,JAN 2020,23.0,value_b,Transactions processed
Cheque,Inhouse,,FEB 2020,1295.0,value_b,Transactions processed
Cheque,Interbank,,FEB 2020,2513.0,value_b,Transactions processed
e-Payments,BAHTNET - 3rd Party,,FEB 2020,27754.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct credit,FEB 2020,1618.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct debit,FEB 2020,592.0,value_b,Transactions processed
e-Payments,Bulk Payment,ITMX Bulk Payment (SMART),FEB 2020,305.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),ATM,FEB 2020,27.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Internet/Mobile Phone,FEB 2020,1390.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Counter,FEB 2020,9.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,ATM,FEB 2020,68.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,Internet/Mobile/Telephone,FEB 2020,3391.0,value_b,Transactions processed
e-Payments,Payment cards,Debit card,FEB 2020,19.0,value_b,Transactions processed
e-Payments,Payment cards,Credit card,FEB 2020,141.0,value_b,Transactions processed
e-Payments,e-Money,,FEB 2020,22.0,value_b,Transactions processed
Cheque,Inhouse,,MAR 2020,1489.0,value_b,Transactions processed
Cheque,Interbank,,MAR 2020,2829.0,value_b,Transactions processed
e-Payments,BAHTNET - 3rd Party,,MAR 2020,33296.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct credit,MAR 2020,2289.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct debit,MAR 2020,746.0,value_b,Transactions processed
e-Payments,Bulk Payment,ITMX Bulk Payment (SMART),MAR 2020,334.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),ATM,MAR 2020,27.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Internet/Mobile Phone,MAR 2020,1522.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Counter,MAR 2020,10.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,ATM,MAR 2020,69.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,Internet/Mobile/Telephone,MAR 2020,3981.0,value_b,Transactions processed
e-Payments,Payment cards,Debit card,MAR 2020,17.0,value_b,Transactions processed
e-Payments,Payment cards,Credit card,MAR 2020,127.0,value_b,Transactions processed
e-Payments,e-Money,,MAR 2020,22.0,value_b,Transactions processed
Cheque,Inhouse,,APR 2020,1179.0,value_b,Transactions processed
Cheque,Interbank,,APR 2020,2153.0,value_b,Transactions processed
e-Payments,BAHTNET - 3rd Party,,APR 2020,30653.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct credit,APR 2020,1907.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct debit,APR 2020,582.0,value_b,Transactions processed
e-Payments,Bulk Payment,ITMX Bulk Payment (SMART),APR 2020,418.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),ATM,APR 2020,22.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Internet/Mobile Phone,APR 2020,1326.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Counter,APR 2020,7.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,ATM,APR 2020,50.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,Internet/Mobile/Telephone,APR 2020,3307.0,value_b,Transactions processed
e-Payments,Payment cards,Debit card,APR 2020,11.0,value_b,Transactions processed
e-Payments,Payment cards,Credit card,APR 2020,80.0,value_b,Transactions processed
e-Payments,e-Money,,APR 2020,23.0,value_b,Transactions processed
Cheque,Inhouse,,MAY 2020,1085.0,value_b,Transactions processed
Cheque,Interbank,,MAY 2020,1994.0,value_b,Transactions processed
e-Payments,BAHTNET - 3rd Party,,MAY 2020,26427.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct credit,MAY 2020,1610.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct debit,MAY 2020,632.0,value_b,Transactions processed
e-Payments,Bulk Payment,ITMX Bulk Payment (SMART),MAY 2020,458.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),ATM,MAY 2020,23.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Internet/Mobile Phone,MAY 2020,1541.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Counter,MAY 2020,7.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,ATM,MAY 2020,52.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,Internet/Mobile/Telephone,MAY 2020,3293.0,value_b,Transactions processed
e-Payments,Payment cards,Debit card,MAY 2020,14.0,value_b,Transactions processed
e-Payments,Payment cards,Credit card,MAY 2020,99.0,value_b,Transactions processed
e-Payments,e-Money,,MAY 2020,24.0,value_b,Transactions processed
Cheque,Inhouse,,JUN 2020,1135.0,value_b,Transactions processed
Cheque,Interbank,,JUN 2020,2316.0,value_b,Transactions processed
e-Payments,BAHTNET - 3rd Party,,JUN 2020,30421.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct credit,JUN 2020,1748.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct debit,JUN 2020,722.0,value_b,Transactions processed
e-Payments,Bulk Payment,ITMX Bulk Payment (SMART),JUN 2020,395.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),ATM,JUN 2020,24.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Internet/Mobile Phone,JUN 2020,1650.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Counter,JUN 2020,8.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,ATM,JUN 2020,52.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,Internet/Mobile/Telephone,JUN 2020,3515.0,value_b,Transactions processed
e-Payments,Payment cards,Debit card,JUN 2020,15.0,value_b,Transactions processed
e-Payments,Payment cards,Credit card,JUN 2020,125.0,value_b,Transactions processed
e-Payments,e-Money,,JUN 2020,26.0,value_b,Transactions processed
Cheque,Inhouse,,JUL 2020,1135.0,value_b,Transactions processed
Cheque,Interbank,,JUL 2020,2182.0,value_b,Transactions processed
e-Payments,BAHTNET - 3rd Party,,JUL 2020,28711.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct credit,JUL 2020,1719.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct debit,JUL 2020,599.0,value_b,Transactions processed
e-Payments,Bulk Payment,ITMX Bulk Payment (SMART),JUL 2020,300.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),ATM,JUL 2020,24.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Internet/Mobile Phone,JUL 2020,1783.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Counter,JUL 2020,8.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,ATM,JUL 2020,54.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,Internet/Mobile/Telephone,JUL 2020,3694.0,value_b,Transactions processed
e-Payments,Payment cards,Debit card,JUL 2020,17.0,value_b,Transactions processed
e-Payments,Payment cards,Credit card,JUL 2020,127.0,value_b,Transactions processed
e-Payments,e-Money,,JUL 2020,28.0,value_b,Transactions processed
Cheque,Inhouse,,AUG 2020,1298.0,value_b,Transactions processed
Cheque,Interbank,,AUG 2020,2169.0,value_b,Transactions processed
e-Payments,BAHTNET - 3rd Party,,AUG 2020,27529.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct credit,AUG 2020,1595.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct debit,AUG 2020,550.0,value_b,Transactions processed
e-Payments,Bulk Payment,ITMX Bulk Payment (SMART),AUG 2020,307.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),ATM,AUG 2020,23.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Internet/Mobile Phone,AUG 2020,1832.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Counter,AUG 2020,8.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,ATM,AUG 2020,52.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,Internet/Mobile/Telephone,AUG 2020,3636.0,value_b,Transactions processed
e-Payments,Payment cards,Debit card,AUG 2020,17.0,value_b,Transactions processed
e-Payments,Payment cards,Credit card,AUG 2020,130.0,value_b,Transactions processed
e-Payments,e-Money,,AUG 2020,26.0,value_b,Transactions processed
Cheque,Inhouse,,SEP 2020,1159.0,value_b,Transactions processed
Cheque,Interbank,,SEP 2020,2138.0,value_b,Transactions processed
e-Payments,BAHTNET - 3rd Party,,SEP 2020,28043.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct credit,SEP 2020,1733.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct debit,SEP 2020,544.0,value_b,Transactions processed
e-Payments,Bulk Payment,ITMX Bulk Payment (SMART),SEP 2020,357.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),ATM,SEP 2020,23.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Internet/Mobile Phone,SEP 2020,1799.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Counter,SEP 2020,8.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,ATM,SEP 2020,55.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,Internet/Mobile/Telephone,SEP 2020,3743.0,value_b,Transactions processed
e-Payments,Payment cards,Debit card,SEP 2020,15.0,value_b,Transactions processed
e-Payments,Payment cards,Credit card,SEP 2020,125.0,value_b,Transactions processed
e-Payments,e-Money,,SEP 2020,26.0,value_b,Transactions processed
Cheque,Inhouse,,OCT 2020,1082.0,value_b,Transactions processed
Cheque,Interbank,,OCT 2020,2015.0,value_b,Transactions processed
e-Payments,BAHTNET - 3rd Party,,OCT 2020,25896.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct credit,OCT 2020,1720.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct debit,OCT 2020,537.0,value_b,Transactions processed
e-Payments,Bulk Payment,ITMX Bulk Payment (SMART),OCT 2020,307.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),ATM,OCT 2020,23.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Internet/Mobile Phone,OCT 2020,1878.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Counter,OCT 2020,8.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,ATM,OCT 2020,56.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,Internet/Mobile/Telephone,OCT 2020,3739.0,value_b,Transactions processed
e-Payments,Payment cards,Debit card,OCT 2020,15.0,value_b,Transactions processed
e-Payments,Payment cards,Credit card,OCT 2020,127.0,value_b,Transactions processed
e-Payments,e-Money,,OCT 2020,28.0,value_b,Transactions processed
Cheque,Inhouse,,NOV 2020,1260.0,value_b,Transactions processed
Cheque,Interbank,,NOV 2020,2189.0,value_b,Transactions processed
e-Payments,BAHTNET - 3rd Party,,NOV 2020,26412.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct credit,NOV 2020,1920.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct debit,NOV 2020,642.0,value_b,Transactions processed
e-Payments,Bulk Payment,ITMX Bulk Payment (SMART),NOV 2020,354.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),ATM,NOV 2020,23.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Internet/Mobile Phone,NOV 2020,1970.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Counter,NOV 2020,8.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,ATM,NOV 2020,55.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,Internet/Mobile/Telephone,NOV 2020,4002.0,value_b,Transactions processed
e-Payments,Payment cards,Debit card,NOV 2020,16.0,value_b,Transactions processed
e-Payments,Payment cards,Credit card,NOV 2020,138.0,value_b,Transactions processed
e-Payments,e-Money,,NOV 2020,30.0,value_b,Transactions processed
Cheque,Inhouse,,DEC 2020,1679.0,value_b,Transactions processed
Cheque,Interbank,,DEC 2020,2390.0,value_b,Transactions processed
e-Payments,BAHTNET - 3rd Party,,DEC 2020,27668.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct credit,DEC 2020,1959.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct debit,DEC 2020,679.0,value_b,Transactions processed
e-Payments,Bulk Payment,ITMX Bulk Payment (SMART),DEC 2020,379.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),ATM,DEC 2020,27.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Internet/Mobile Phone,DEC 2020,2242.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Counter,DEC 2020,8.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,ATM,DEC 2020,63.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,Internet/Mobile/Telephone,DEC 2020,4322.0,value_b,Transactions processed
e-Payments,Payment cards,Debit card,DEC 2020,18.0,value_b,Transactions processed
e-Payments,Payment cards,Credit card,DEC 2020,170.0,value_b,Transactions processed
e-Payments,e-Money,,DEC 2020,32.0,value_b,Transactions processed
Cheque,Inhouse,,JAN 2021,1162.0,value_b,Transactions processed
Cheque,Interbank,,JAN 2021,2137.0,value_b,Transactions processed
e-Payments,BAHTNET - 3rd Party,,JAN 2021,27280.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct credit,JAN 2021,1898.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct debit,JAN 2021,657.0,value_b,Transactions processed
e-Payments,Bulk Payment,ITMX Bulk Payment (SMART),JAN 2021,325.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),ATM,JAN 2021,23.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Internet/Mobile Phone,JAN 2021,2165.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Counter,JAN 2021,8.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,ATM,JAN 2021,56.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,Internet/Mobile/Telephone,JAN 2021,4166.0,value_b,Transactions processed
e-Payments,Payment cards,Debit card,JAN 2021,16.0,value_b,Transactions processed
e-Payments,Payment cards,Credit card,JAN 2021,119.0,value_b,Transactions processed
e-Payments,e-Money,,JAN 2021,29.0,value_b,Transactions processed
Cheque,Inhouse,,FEB 2021,980.0,value_b,Transactions processed
Cheque,Interbank,,FEB 2021,1961.0,value_b,Transactions processed
e-Payments,BAHTNET - 3rd Party,,FEB 2021,23927.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct credit,FEB 2021,2010.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct debit,FEB 2021,575.0,value_b,Transactions processed
e-Payments,Bulk Payment,ITMX Bulk Payment (SMART),FEB 2021,332.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),ATM,FEB 2021,22.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Internet/Mobile Phone,FEB 2021,2190.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Counter,FEB 2021,7.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,ATM,FEB 2021,54.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,Internet/Mobile/Telephone,FEB 2021,3920.0,value_b,Transactions processed
e-Payments,Payment cards,Debit card,FEB 2021,15.0,value_b,Transactions processed
e-Payments,Payment cards,Credit card,FEB 2021,115.0,value_b,Transactions processed
e-Payments,e-Money,,FEB 2021,29.0,value_b,Transactions processed
Cheque,Inhouse,,MAR 2021,1229.0,value_b,Transactions processed
Cheque,Interbank,,MAR 2021,2503.0,value_b,Transactions processed
e-Payments,BAHTNET - 3rd Party,,MAR 2021,33054.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct credit,MAR 2021,2295.0,value_b,Transactions processed
e-Payments,Bulk Payment,Direct debit,MAR 2021,692.0,value_b,Transactions processed
e-Payments,Bulk Payment,ITMX Bulk Payment (SMART),MAR 2021,442.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),ATM,MAR 2021,23.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Internet/Mobile Phone,MAR 2021,2546.0,value_b,Transactions processed
e-Payments,Interbank Funds Transfer (Online Retail Funds Transfer: ORFT),Counter,MAR 2021,9.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,ATM,MAR 2021,57.0,value_b,Transactions processed
e-Payments,Inhouse Funds Transfer,Internet/Mobile/Telephone,MAR 2021,4982.0,value_b,Transactions processed
